Index,Title,DatePublished,negative,neutral,positive,compound,sentiment,fpositive,fnegative,fneutral,score,label
1693,"Melkama, Konjo hair dyes prohibited in Ethiopia",02-11-2019,0.049,0.892,0.059,0.25,positive,0.0309413839131593,0.2690986394882202,0.6999599933624268,0.6999599933624268,neutral
1694,New Gun law makes 21 the age limit for gun possession,02-11-2019,0.123,0.722,0.155,0.9118,positive,0.0297127086669206,0.1240152269601821,0.8462721109390259,0.8462721109390259,neutral
1695,Yarn factory first up for privatization this year,02-11-2019,0.011,0.932,0.057,0.8481,positive,0.0757292285561561,0.0138234440237283,0.910447359085083,0.910447359085083,neutral
1696,Some pensive over Skylight Hotel’s impact,02-11-2019,0.052,0.857,0.091,0.9222,positive,0.2102207094430923,0.2182904630899429,0.5714888572692871,0.5714888572692871,neutral
1697,City makes public attempt to better tax collection,02-11-2019,0.079,0.883,0.038,-0.5994,negative,0.0411270298063755,0.8327930569648743,0.1260799020528793,0.8327930569648743,negative
1698,Ethiopia to dramatically expand coffee production,02-11-2019,0.0,0.831,0.169,0.9947,positive,0.0597114898264408,0.018537363037467,0.9217511415481568,0.9217511415481568,neutral
1699,Ethiopia  prohibits alcohol ads,02-11-2019,0.09,0.86,0.05,-0.8166,negative,0.0295800026506185,0.260576456785202,0.7098434567451477,0.7098434567451477,neutral
1700,Export revenue drops,02-04-2019,0.109,0.84,0.051,-0.9153,negative,0.012840268202126,0.961804986000061,0.0253547858446836,0.961804986000061,negative
1701,"Improving agriculture, improving lives",02-04-2019,0.056,0.755,0.19,0.9679,positive,0.773364245891571,0.023037351667881,0.2035983204841613,0.773364245891571,positive
1702,Djibouti reduces visa fees,02-04-2019,0.005,0.85,0.146,0.994,positive,0.3063466250896454,0.1301221251487732,0.563531219959259,0.563531219959259,neutral
1703,Chamber calls for businesses to work for peace,02-04-2019,0.077,0.673,0.25,0.9666,positive,0.1934716403484344,0.315493106842041,0.4910352826118469,0.4910352826118469,neutral
1704,Changing educational narratives,02-04-2019,0.021,0.711,0.268,0.9973,positive,0.1509610563516616,0.0141161456704139,0.8349227905273438,0.8349227905273438,neutral
1705,Nutrition-sensitive agricultural service becomes accessible,02-04-2019,0.026,0.697,0.277,0.9872,positive,0.7814217209815979,0.0076011940836906,0.2109771221876144,0.7814217209815979,positive
1706,Private sector event stresses new hope,02-04-2019,0.041,0.761,0.198,0.9954,positive,0.568196713924408,0.012391828931868,0.4194114208221435,0.568196713924408,positive
1707,Construction endangers historical printing facility,02-04-2019,0.114,0.83,0.056,-0.9186,negative,0.0263435486704111,0.4818727672100067,0.4917836785316467,0.4917836785316467,neutral
1708,Youssouf elected as PACCI president,02-02-2019,0.025,0.892,0.083,0.8555,positive,0.121014691889286,0.0153634855523705,0.8636218905448914,0.8636218905448914,neutral
1709,MoTI to review licensing process for exporters,01-28-2019,0.16,0.714,0.126,-0.9336,negative,0.0243404749780893,0.8593599796295166,0.1162994801998138,0.8593599796295166,negative
1710,"Rent is too high, FCH tenants argue",01-28-2019,0.099,0.881,0.02,-0.9337,negative,0.0373161025345325,0.4902951121330261,0.472388744354248,0.4902951121330261,negative
1711,Major tax conference not attended by govt,01-28-2019,0.06,0.824,0.116,0.9349,positive,0.0317595675587654,0.7623943090438843,0.2058461010456085,0.7623943090438843,negative
1712,Supreme Court reverses decision granting bail for Esayas Dagnew,01-28-2019,0.098,0.696,0.206,0.8126,positive,0.0742315575480461,0.8005565404891968,0.1252118796110153,0.8005565404891968,negative
1713,Re-do of BPR for Addis Ababa City Administration employees,01-28-2019,0.02,0.862,0.117,0.9643,positive,0.1306849122047424,0.0889935120940208,0.7803215384483337,0.7803215384483337,neutral
1714,"Coffee Break Export value, volume of Ethiopia’s cash crop declines",01-28-2019,0.017,0.86,0.122,0.9933,positive,0.007549432106316,0.9680290818214417,0.024421514943242,0.9680290818214417,negative
1715,CCD boss given a month to hand over homes,01-28-2019,0.119,0.747,0.134,0.5859,positive,0.0371582806110382,0.7302708625793457,0.2325709760189056,0.7302708625793457,negative
1716,EEU launches new bill collection channel,01-28-2019,0.03,0.882,0.088,0.9274,positive,0.2441625744104385,0.0224716011434793,0.7333658337593079,0.7333658337593079,neutral
1717,"Over 20 tons of adulterated butter, honey seized in Jimma",01-28-2019,0.143,0.777,0.08,-0.9169,negative,0.0146874077618122,0.835195779800415,0.1501167118549347,0.835195779800415,negative
1718,Alkimos Heracles docks at DMP,01-28-2019,0.01,0.871,0.119,0.9823,positive,0.5936529040336609,0.0130644990131258,0.3932825028896332,0.5936529040336609,positive
1719,Workneh briefs Italian investors on investment opportunities in Ethiopia,01-23-2019,0.0,0.924,0.076,0.6124,positive,0.1835303902626037,0.0099707618355751,0.8064988255500793,0.8064988255500793,neutral
1720,Despite partial privatization tele belongs to all CEO says,01-22-2019,0.087,0.793,0.12,0.9001,positive,0.1033082976937294,0.0516089312732219,0.8450828194618225,0.8450828194618225,neutral
1721,Snaps of the holiday,01-22-2019,0.035,0.827,0.137,0.9959,positive,0.1356137096881866,0.0916394814848899,0.772746741771698,0.772746741771698,neutral
1722,"Housing Corporation confiscates illegal rental houses, eases price hike",01-22-2019,0.06,0.88,0.06,0.2263,positive,0.068953663110733,0.4066859185695648,0.5243603587150574,0.5243603587150574,neutral
1723,Exporters call on MoTI to speed up prosecution of unethical traders,01-21-2019,0.168,0.77,0.062,-0.9953,negative,0.0161640606820583,0.8905997276306152,0.0932362079620361,0.8905997276306152,negative
1724,Imperial Hotel owner argues for release,01-21-2019,0.211,0.771,0.018,-0.9796,negative,0.0327533967792987,0.5758987665176392,0.3913478851318359,0.5758987665176392,negative
1725,South Gonder’s rising rice production,01-21-2019,0.051,0.833,0.116,0.9315,positive,0.3158285319805145,0.0257239285856485,0.6584475040435791,0.6584475040435791,neutral
1726,Housing Corp. asks city for more land faster,01-21-2019,0.025,0.925,0.05,0.8016,positive,0.0579674206674099,0.052590012550354,0.8894426226615906,0.8894426226615906,neutral
1727,Plastic shops  for street vendors worsening congestion,01-21-2019,0.093,0.776,0.132,0.7063,positive,0.0347671695053577,0.6458083391189575,0.3194244801998138,0.6458083391189575,negative
1728,"Informal Merkato, Akaki shops obtain legal status",01-21-2019,0.038,0.909,0.053,0.0772,positive,0.0278967544436454,0.0843725204467773,0.8877307176589966,0.8877307176589966,neutral
1729,City temporarily returns to older ID cards,01-21-2019,0.049,0.849,0.101,0.8779,positive,0.1808103024959564,0.0516308583319187,0.7675588726997375,0.7675588726997375,neutral
1730,Budding tech startups ask for friendlier policy,01-21-2019,0.083,0.793,0.124,0.9383,positive,0.0831146389245987,0.0180590730160474,0.8988262414932251,0.8988262414932251,neutral
1731,"Soybean, chickpea trading start at ECX",01-21-2019,0.011,0.91,0.079,0.9725,positive,0.7845509052276611,0.0120959505438804,0.2033530920743942,0.7845509052276611,positive
1732,Leather’s difficult times,01-17-2019,0.132,0.753,0.115,-0.9679,negative,0.0151259852573275,0.941024124622345,0.0438499487936496,0.941024124622345,negative
1733,CCD real-estate  founder summoned to court,01-17-2019,0.138,0.795,0.067,-0.8689,negative,0.0186393056064844,0.8837032318115234,0.0976573601365089,0.8837032318115234,negative
1734,Bekalu Zeleke takes reigns of BoA,01-17-2019,0.012,0.867,0.121,0.9839,positive,0.2387434542179107,0.0297919549047946,0.7314645648002625,0.7314645648002625,neutral
1735,Ermias Amelga in detention over Imperial hotel transaction,01-17-2019,0.134,0.866,0.0,-0.8481,negative,0.0253658965229988,0.0872519835829734,0.8873821496963501,0.8873821496963501,neutral
1736,A move towards state of the art,01-17-2019,0.0,0.779,0.221,0.9738,positive,0.1554811745882034,0.0102219991385936,0.8342968821525574,0.8342968821525574,neutral
1737,Ministry begins counting water and wash facilities,01-17-2019,0.119,0.782,0.1,-0.7106,negative,0.1133011355996131,0.0676691234111785,0.8190298080444336,0.8190298080444336,neutral
1738,"Tele to redistribute pay-phones, provide wifi on Ethiopian flights",01-17-2019,0.046,0.877,0.078,0.8225,positive,0.2859410941600799,0.0254459455609321,0.6886129379272461,0.6886129379272461,neutral
1739,98% of decisions to prosecute made within 5 months,01-17-2019,0.15,0.76,0.089,-0.9217,negative,0.0706721469759941,0.1998434513807296,0.7294843792915344,0.7294843792915344,neutral
1740,Djibouti  attracting more Ethiopian tourists,01-17-2019,0.008,0.839,0.153,0.9958,positive,0.8572215437889099,0.0099860141053795,0.1327925026416778,0.8572215437889099,positive
1741,Better deal for relocated riverside residents,01-16-2019,0.173,0.769,0.058,-0.9762,negative,0.0122730750590562,0.9080582857131958,0.0796686932444572,0.9080582857131958,negative
1742,Enat Bank’s paid up capital nears NBE standard,01-16-2019,0.036,0.808,0.155,0.9735,positive,0.8683658838272095,0.0181409269571304,0.113493263721466,0.8683658838272095,positive
1743,"Pardons, ethnic clash tops court report",01-16-2019,0.218,0.693,0.089,-0.9952,negative,0.0314999110996723,0.6782498359680176,0.2902502417564392,0.6782498359680176,negative
1744,Duty-free privileges partially banned,01-16-2019,0.176,0.608,0.216,0.8325,positive,0.0451705120503902,0.361632764339447,0.5931967496871948,0.5931967496871948,neutral
1745,Doraleh Port to link with Ethio-Djibouti rail,01-16-2019,0.026,0.877,0.097,0.9607,positive,0.2825511693954468,0.1730333417654037,0.5444155335426331,0.5444155335426331,neutral
1746,Industrial park exports below targets,01-16-2019,0.058,0.828,0.115,0.8402,positive,0.2842885851860046,0.070041999220848,0.6456694006919861,0.6456694006919861,neutral
1747,Industrial Inputs Enterprise short of fund,01-16-2019,0.067,0.857,0.076,0.5719,positive,0.0470774173736572,0.3257472813129425,0.6271753311157227,0.6271753311157227,neutral
1748,Factories killing Awash River,01-16-2019,0.108,0.845,0.047,-0.9648,negative,0.0200065840035676,0.7117759585380554,0.2682174444198608,0.7117759585380554,negative
1749,New building planned  at confiscated Piazza Midroc site,01-16-2019,0.079,0.89,0.031,-0.8658,negative,0.0362024419009685,0.6596410870552063,0.304156482219696,0.6596410870552063,negative
1750,ECX begins soybean trading,01-16-2019,0.026,0.866,0.108,0.9915,positive,0.2863510847091675,0.0341767407953739,0.6794721484184265,0.6794721484184265,neutral
1751,Bread prices likely to rise,01-16-2019,0.025,0.899,0.076,0.8442,positive,0.2529066801071167,0.0807082206010818,0.6663850545883179,0.6663850545883179,neutral
1752,Potential agency would oversee city government properties,01-16-2019,0.031,0.895,0.074,0.875,positive,0.0371930226683616,0.300141841173172,0.6626651883125305,0.6626651883125305,neutral
1753,ZTE charged with tax evasion,01-16-2019,0.171,0.777,0.052,-0.9917,negative,0.0135993752628564,0.8718878030776978,0.1145128458738327,0.8718878030776978,negative
1754,Troubled Waters Gov’t: MetEC shouldn’t have gotten involved in GERD,01-16-2019,0.113,0.765,0.122,0.5,positive,0.0147347413003444,0.9129847288131714,0.072280503809452,0.9129847288131714,negative
1755,Meter taxi association to sue Addis Ababa Transport Authority,01-16-2019,0.102,0.863,0.035,-0.9246,negative,0.0334398932754993,0.443835586309433,0.5227245092391968,0.5227245092391968,neutral
1756,Raya Brewery share sale brings huge profit to United Insurance,01-16-2019,0.023,0.754,0.223,0.9985,positive,0.9389723539352416,0.0325239449739456,0.0285036638379097,0.9389723539352416,positive
1757,Dashen Bank continues amazing ride,01-16-2019,0.038,0.747,0.215,0.9931,positive,0.8773297071456909,0.0244463738054037,0.0982239171862602,0.8773297071456909,positive
1758,Metals Association opposes NBE directive,01-16-2019,0.077,0.786,0.137,0.9936,positive,0.0269913449883461,0.7410734295845032,0.2319352179765701,0.7410734295845032,negative
1759,Old Emperor Menilek II palace in very bad condition,01-16-2019,0.062,0.882,0.056,-0.3687,negative,0.0386327318847179,0.3877055048942566,0.5736616849899292,0.5736616849899292,neutral
1760,Civil Society Commission to be overseen by Executive Branch,01-16-2019,0.0,0.975,0.025,0.3182,positive,0.0586174838244915,0.022276746109128,0.91910582780838,0.91910582780838,neutral
1761,Record profits for Nyala Insurance,01-16-2019,0.029,0.781,0.19,0.9874,positive,0.9138359427452089,0.0118498774245381,0.0743142068386077,0.9138359427452089,positive
1762,Sodere Resort  resumes service after three months,01-16-2019,0.068,0.888,0.044,-0.6908,negative,0.0982968732714653,0.0702526122331619,0.8314505219459534,0.8314505219459534,neutral
1763,"TDP, Enat Bank collaborate on small, medium enterprises",01-16-2019,0.01,0.81,0.18,0.9783,positive,0.4950185120105743,0.0077067841775715,0.497274786233902,0.497274786233902,neutral
1764,"Trending in court Tesfaye Urge’s other claim, attempt to assassinate a...",01-16-2019,0.164,0.721,0.114,-0.872,negative,0.0458648540079593,0.4317528903484344,0.5223821997642517,0.5223821997642517,neutral
1765,Lawyers come together to empower the power sector,01-16-2019,0.026,0.865,0.109,0.9538,positive,0.1372329145669937,0.0144965853542089,0.8482704758644104,0.8482704758644104,neutral
1766,Kuriftu opens Djibouti seaside restaurant,01-16-2019,0.0,0.874,0.126,0.9836,positive,0.3935376107692718,0.0102905947715044,0.5961717963218689,0.5961717963218689,neutral
1767,Government to introduce property tax,01-16-2019,0.059,0.794,0.147,0.9987,positive,0.0377304702997207,0.914034068584442,0.0482354126870632,0.914034068584442,negative
1768,"Sesame, Bean exporters illegally bypassing ECX",01-16-2019,0.151,0.755,0.094,-0.9783,negative,0.0104434397071599,0.9513055682182312,0.0382509790360927,0.9513055682182312,negative
1769,Company frustrated by slow progress of the National Integrated Justice Information...,01-16-2019,0.084,0.804,0.112,0.9081,positive,0.045805487781763,0.2888284921646118,0.665365993976593,0.665365993976593,neutral
1770,"After long wait, CBE Djibouti obtains SWIFT Code",01-16-2019,0.036,0.859,0.105,0.9782,positive,0.1581213623285293,0.0194080527871847,0.8224706053733826,0.8224706053733826,neutral
1771,Ethio-telecom begins outsourcing gadget sales,01-16-2019,0.037,0.845,0.119,0.9764,positive,0.1499707698822021,0.0660201609134674,0.7840090394020081,0.7840090394020081,neutral
1772,More roads,01-16-2019,0.0,0.868,0.132,0.6808,positive,0.7547403573989868,0.0087079182267189,0.2365516424179077,0.7547403573989868,positive
1773,Marathon to assemble Hyundai electric cars in Ethiopia,01-16-2019,0.049,0.854,0.097,0.906,positive,0.2369104176759719,0.0132214371114969,0.7498680949211121,0.7498680949211121,neutral
1774,Trade competition bench stuck for two months,01-16-2019,0.063,0.834,0.102,0.7783,positive,0.029403805732727,0.3713429272174835,0.5992532968521118,0.5992532968521118,neutral
1775,Relocation issue hinders Sheik Khojale Palace renovation,01-16-2019,0.069,0.897,0.034,-0.8658,negative,0.02384914457798,0.5263972878456116,0.4497535824775696,0.5263972878456116,negative
1776,K2N to design OIB ODA,01-16-2019,0.0,1.0,0.0,0.0,neutral,0.1298174709081649,0.008178106509149,0.8620043992996216,0.8620043992996216,neutral
1777,Following up the major cases,01-16-2019,0.308,0.605,0.087,-0.9977,negative,0.0523753948509693,0.3865388631820678,0.5610857605934143,0.5610857605934143,neutral
1778,New card prepared for sugar and edible oil distribution,01-16-2019,0.03,0.909,0.061,0.7184,positive,0.0416150316596031,0.2950407266616821,0.6633442640304565,0.6633442640304565,neutral
1779,Zemen Bank grows,01-16-2019,0.035,0.836,0.129,0.9517,positive,0.9257935285568236,0.0290159024298191,0.0451905094087123,0.9257935285568236,positive
1780,New strategy attempts to bring resilience to Addis,01-16-2019,0.072,0.772,0.156,0.9565,positive,0.3092210590839386,0.0096268756315112,0.6811520457267761,0.6811520457267761,neutral
1781,"Lion Bank increases profit, share revenue",01-15-2019,0.017,0.774,0.209,0.9906,positive,0.9490103721618652,0.0175721030682325,0.0334175899624824,0.9490103721618652,positive
1782,Over 300 companies attend Djibouti Trade Fair,01-15-2019,0.0,0.773,0.227,0.9978,positive,0.6843945384025574,0.0153420092537999,0.3002634346485138,0.6843945384025574,positive
1783,Animal feed prices skyrocket,01-15-2019,0.079,0.793,0.128,0.9201,positive,0.043991882354021,0.6770523190498352,0.2789557576179504,0.6770523190498352,negative
1784,The 11th Assembly of Leaders,11-19-2018,0.0,0.889,0.111,0.7964,positive,0.2472479492425918,0.0142064113169908,0.7385455965995789,0.7385455965995789,neutral
1785,MeTEC’s lost plane found,11-19-2018,0.138,0.79,0.072,-0.997,negative,0.0361097082495689,0.2031669914722442,0.760723352432251,0.760723352432251,neutral
1786,"Insurers look for answers to vehicle claims, unfair competition",11-19-2018,0.107,0.789,0.104,-0.5994,negative,0.0392834246158599,0.8616302609443665,0.0990864112973213,0.8616302609443665,negative
1787,World Bank team to help make stock market a reality,11-19-2018,0.04,0.761,0.199,0.9881,positive,0.7712516188621521,0.0135644376277923,0.2151839286088943,0.7712516188621521,positive
1788,Debub Special,11-19-2018,0.0,0.808,0.192,0.7964,positive,0.3301253318786621,0.0084699727594852,0.6614046692848206,0.6614046692848206,neutral
1789,Reconciliation Commission comes out the birth canal,11-19-2018,0.103,0.789,0.108,-0.5574,negative,0.0631209537386894,0.1102579608559608,0.8266211152076721,0.8266211152076721,neutral
1790,More companies to face audits this year,11-19-2018,0.061,0.88,0.059,-0.128,negative,0.0919222012162208,0.4641401469707489,0.4439376890659332,0.4641401469707489,negative
1791,Berhan Bank profit slightly declines,11-19-2018,0.046,0.756,0.198,0.9887,positive,0.1042834520339965,0.8507210612297058,0.044995542615652,0.8507210612297058,negative
1792,Bank of Abyssinia reaches one million depositors,11-19-2018,0.027,0.78,0.192,0.9926,positive,0.9015520215034484,0.0305502507835626,0.0678977519273758,0.9015520215034484,positive
1793,Wegagen Bank’s profits skyrocket,11-19-2018,0.021,0.816,0.162,0.9844,positive,0.9437167048454284,0.0128031093627214,0.043480210006237,0.9437167048454284,positive
1794,Jigjiga welcomes students at Karamara Mountain,11-19-2018,0.107,0.817,0.077,-0.4215,negative,0.4044274687767029,0.0718886405229568,0.5236839056015015,0.5236839056015015,neutral
1795,Birtukan is Back,11-12-2018,0.147,0.783,0.069,-0.5267,negative,0.2744410336017608,0.0114837801083922,0.7140751481056213,0.7140751481056213,neutral
1796,"Over 40 police, defense, security officials arrested",11-12-2018,0.134,0.739,0.127,-0.7003,negative,0.0472196377813816,0.3350004255771637,0.6177799701690674,0.6177799701690674,neutral
1797,NBE evaluating suppliers credit scheme,11-12-2018,0.086,0.797,0.116,0.9022,positive,0.0170398950576782,0.8672430515289307,0.1157171204686164,0.8672430515289307,negative
1798,Authority to install device limiting speed to 80km/h,11-12-2018,0.12,0.795,0.086,-0.9741,negative,0.1983735412359237,0.1148967519402504,0.6867297291755676,0.6867297291755676,neutral
1799,Pakistan may restart Ethiopian bean imports,11-12-2018,0.105,0.793,0.102,-0.5574,negative,0.0521724298596382,0.4479086995124817,0.4999188184738159,0.4999188184738159,neutral
1800,Abay Bank nets 419 million birr,11-12-2018,0.016,0.811,0.174,0.9538,positive,0.9105560779571532,0.0091729294508695,0.0802709981799125,0.9105560779571532,positive
1801,Ethiopia approves major PPP projects worth 7b USD,11-12-2018,0.01,0.867,0.123,0.9747,positive,0.085627369582653,0.011810353025794,0.9025623202323914,0.9025623202323914,neutral
1802,AMISOM develops document to guide transition and exit plan,11-12-2018,0.025,0.777,0.198,0.9963,positive,0.2838500738143921,0.0184542331844568,0.6976956725120544,0.6976956725120544,neutral
1803,Ethiopia ready to use Eritrean ports,11-12-2018,0.03,0.866,0.105,0.9517,positive,0.6399591565132141,0.0154083864763379,0.3446323573589325,0.6399591565132141,positive
1804,Women power,11-05-2018,0.09,0.704,0.206,0.9744,positive,0.0519855841994285,0.1975014507770538,0.750512957572937,0.750512957572937,neutral
1805,Grade one contractors in hot water for audit gaps,11-05-2018,0.125,0.829,0.046,-0.9914,negative,0.0232244376093149,0.8450220823287964,0.1317534446716308,0.8450220823287964,negative
1806,"NBE likely to lift NBE bills, allow banks alternative to credit...",11-05-2018,0.081,0.815,0.104,0.9382,positive,0.0890177935361862,0.574783444404602,0.3361987173557281,0.574783444404602,negative
1807,United Insurance wins right to cover domestic workers abroad,11-05-2018,0.131,0.761,0.107,-0.8316,negative,0.0621990337967872,0.1223630979657173,0.8154378533363342,0.8154378533363342,neutral
1808,Zemen Certified,11-05-2018,0.0,0.855,0.145,0.9022,positive,0.2230709046125412,0.0096998922526836,0.7672291994094849,0.7672291994094849,neutral
1809,"Trade bureau to overhaul 8,000 analogue scales",11-05-2018,0.089,0.841,0.07,-0.8555,negative,0.0365650057792663,0.1313260942697525,0.8321089148521423,0.8321089148521423,neutral
1810,Lufthansa non-stop to Frankfurt,11-05-2018,0.02,0.939,0.041,0.4019,positive,0.4057090878486633,0.0126490676775574,0.5816418528556824,0.5816418528556824,neutral
1811,Insurance coverage  starts for vehicles traveling to Eritrea,11-05-2018,0.173,0.651,0.176,0.2023,positive,0.5938858389854431,0.0276893563568592,0.3784247636795044,0.5938858389854431,positive
1812,"Investors in Gambella cry foul over maladministration, corruption",11-05-2018,0.144,0.791,0.066,-0.9538,negative,0.0233715586364269,0.7328066825866699,0.2438217848539352,0.7328066825866699,negative
1813,Road to Djibouti Ports to be improved,11-05-2018,0.023,0.76,0.216,0.9904,positive,0.4504248797893524,0.0118250660598278,0.5377501249313354,0.5377501249313354,neutral
1814,Great Anticipation,10-29-2018,0.0,0.87,0.13,0.6249,positive,0.2638813257217407,0.0119665618985891,0.724152147769928,0.724152147769928,neutral
1815,Madame President,10-29-2018,0.021,0.925,0.054,0.6808,positive,0.0412028096616268,0.043507944792509,0.9152892827987672,0.9152892827987672,neutral
1816,Police probe 33 major companies,10-29-2018,0.13,0.843,0.027,-0.9432,negative,0.0165966376662254,0.7553156614303589,0.228087767958641,0.7553156614303589,negative
1817,AACCSA elects first female president,10-29-2018,0.0,0.978,0.022,0.2732,positive,0.0671087205410003,0.0203349571675062,0.912556290626526,0.912556290626526,neutral
1818,Over 23 billion birr road projects launched,10-29-2018,0.026,0.769,0.205,0.91,positive,0.5003944635391235,0.013234450481832,0.4863710701465606,0.5003944635391235,positive
1819,New logistics strategy embraces mobile app,10-29-2018,0.008,0.803,0.189,0.9956,positive,0.1610021144151687,0.011432115919888,0.8275657892227173,0.8275657892227173,neutral
1820,President Uhuru Kenyatta becomes Goodwill Ambassador of African Chambers of Commerce,10-29-2018,0.026,0.741,0.233,0.9945,positive,0.1530660986900329,0.0145675400272011,0.8323663473129272,0.8323663473129272,neutral
1821,World Polio Day commemorated in Mekelle under the theme ‘Bold Steps...,10-29-2018,0.085,0.766,0.149,0.9509,positive,0.2035928517580032,0.4450600743293762,0.3513470590114593,0.4450600743293762,negative
1822,Police asked to leave makeshift shelter at cultural center,10-29-2018,0.076,0.862,0.062,-0.5495,negative,0.0283399503678083,0.5613406300544739,0.4103193879127502,0.5613406300544739,negative
1823,"Addis to get 2,000 solar powered kiosks",10-29-2018,0.005,0.895,0.1,0.9723,positive,0.0640308260917663,0.0173570550978183,0.9186121225357056,0.9186121225357056,neutral
1824,Water conference held in Egypt,10-29-2018,0.0,0.812,0.188,0.9955,positive,0.0571258664131164,0.0216564629226923,0.921217679977417,0.921217679977417,neutral
1825,SME’s to be included in scrap metal distribution,10-29-2018,0.04,0.913,0.047,0.3716,positive,0.0375324971973896,0.339499294757843,0.6229681968688965,0.6229681968688965,neutral
1826,40 “Worke” waste paper collection points to hit the streets of...,10-29-2018,0.078,0.745,0.177,0.9806,positive,0.282992422580719,0.0120208133012056,0.7049867510795593,0.7049867510795593,neutral
1827,"New seed plan to allow monopoly, equitable distribution",10-29-2018,0.023,0.817,0.16,0.9875,positive,0.1668157130479812,0.0182029008865356,0.8149813413619995,0.8149813413619995,neutral
1828,Turkish company assets frozen,10-25-2018,0.037,0.884,0.079,0.9186,positive,0.0627041608095169,0.5943499207496643,0.3429458737373352,0.5943499207496643,negative
1829,Airbus demonstrates its H125 Helicopter in Addis Ababa,10-22-2018,0.039,0.841,0.12,0.9723,positive,0.7533130645751953,0.0115410219877958,0.2351459264755249,0.7533130645751953,positive
1830,PM says budget strain means no pay raise,10-22-2018,0.159,0.708,0.133,-0.7172,negative,0.0325189344584941,0.8417878746986389,0.125693142414093,0.8417878746986389,negative
1831,Church restarts construction at Ras Abebe Aregay home,10-22-2018,0.098,0.828,0.073,-0.8825,negative,0.0232015904039144,0.4805926084518432,0.4962057471275329,0.4962057471275329,neutral
1832,Dashen’s new app,10-22-2018,0.0,0.911,0.089,0.7579,positive,0.2971629500389099,0.0074094999581575,0.6954274773597717,0.6954274773597717,neutral
1833,Ekos Steel officially inaugurated,10-22-2018,0.015,0.846,0.138,0.8979,positive,0.3324986100196838,0.0100272800773382,0.6574741005897522,0.6574741005897522,neutral
1834,Claims lower for Global Insurance,10-22-2018,0.098,0.783,0.118,0.6658,positive,0.6231794953346252,0.296696275472641,0.0801242440938949,0.6231794953346252,positive
1835,"BT cotton price too high, company evasive farmers complain",10-22-2018,0.062,0.831,0.107,0.8943,positive,0.2358723580837249,0.0209800023585557,0.7431476712226868,0.7431476712226868,neutral
1836,Energizing Your Ideas!,10-22-2018,0.0,0.703,0.297,0.9972,positive,0.4050416946411133,0.0080288872122764,0.586929440498352,0.586929440498352,neutral
1837,Ministry of Revenue  faces 10 billion birr deficit for quarter,10-22-2018,0.092,0.866,0.042,-0.7906,negative,0.0170681346207857,0.9466313719749452,0.0363004617393016,0.9466313719749452,negative
1838,GMO corn test starts in Ethiopia,10-15-2018,0.03,0.824,0.146,0.9851,positive,0.1448184698820114,0.0255786441266536,0.8296029567718506,0.8296029567718506,neutral
1839,ERCA loses over 400 cash register machines,10-15-2018,0.152,0.771,0.078,-0.9876,negative,0.0221610646694898,0.6847089529037476,0.2931299805641174,0.6847089529037476,negative
1840,DBE replaces Ayka manager for poor performance,10-15-2018,0.069,0.845,0.086,0.5859,positive,0.1041922569274902,0.2252148687839508,0.6705929040908813,0.6705929040908813,neutral
1841,President discusses economic issues,10-15-2018,0.082,0.807,0.111,0.8646,positive,0.0474076010286808,0.8883038759231567,0.0642885416746139,0.8883038759231567,negative
1842,Laws to tighten-up for bonded warehouses,10-15-2018,0.077,0.836,0.087,-0.2263,negative,0.024377591907978,0.3146688342094421,0.6609535813331604,0.6609535813331604,neutral
1843,Total awards youth with new ideas,10-15-2018,0.0,0.699,0.301,0.9953,positive,0.2362232357263565,0.008664364926517,0.7551124095916748,0.7551124095916748,neutral
1844,"Detergent factory  shut for health, environmental concerns",10-15-2018,0.149,0.822,0.029,-0.9636,negative,0.009457622654736,0.93705552816391,0.0534868352115154,0.93705552816391,negative
1845,Watergate Hotel to re-open as Olympia,10-15-2018,0.0,0.964,0.036,0.7845,positive,0.3540821969509125,0.0092458128929138,0.6366719603538513,0.6366719603538513,neutral
1846,Classy water plans to sue over closing,10-15-2018,0.094,0.877,0.029,-0.8957,negative,0.0137225585058331,0.8784468770027161,0.1078305467963218,0.8784468770027161,negative
1847,EPRDF holds 11th Congress,10-09-2018,0.038,0.809,0.153,0.9984,positive,0.2295417785644531,0.4776858687400818,0.2927723824977875,0.4776858687400818,negative
1848,DBE used machines no longer acceptable for equity,10-09-2018,0.075,0.84,0.085,0.0972,positive,0.2172871679067611,0.2475737929344177,0.5351390242576599,0.5351390242576599,neutral
1849,Detailed treaty governing Ethio-Eritrea Port finalized,10-09-2018,0.0,0.972,0.028,0.4588,positive,0.068778671324253,0.0229929406195878,0.9082283973693848,0.9082283973693848,neutral
1850,Agency to move people from flood zones,10-09-2018,0.238,0.73,0.032,-0.9886,negative,0.0382418856024742,0.3236950635910034,0.6380631327629089,0.6380631327629089,neutral
1851,University lecturers must meet tougher requirements,10-09-2018,0.085,0.832,0.083,-0.3818,negative,0.0500421412289142,0.4072055518627167,0.5427523255348206,0.5427523255348206,neutral
1852,Report links investing in youth with harnessing overpopulation,10-09-2018,0.096,0.747,0.157,0.9553,positive,0.2047283798456192,0.0297109987586736,0.7655606865882874,0.7655606865882874,neutral
